,uid,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,DATE,TIME,PERCENT,MONEY,QUANTITY,ORGINAL,CARDINAL
1417,d60be274-e331-56fb-a550-3c49406311f9,7,0,0,17,1,0,0,0,0,1,0,9,0,0,3,0,0,3
1418,36dcff41-437d-5839-8120-d591133228a7,10,3,0,8,8,0,1,0,0,0,0,16,0,0,0,1,0,8
1419,355626c8-9614-5078-9901-b223bfe72556,7,0,0,11,9,0,1,0,0,0,0,8,0,0,0,0,0,4
1420,483ba61c-246e-500d-8a79-be06b52f0dc1,12,1,0,21,3,1,0,0,0,0,0,14,0,0,0,0,0,8
1421,86b14a6e-db59-5f65-8582-55cf0e618c49,5,0,0,6,5,1,0,1,0,0,0,8,1,0,0,0,0,4
1422,213ad12a-0746-5d02-befc-dce93c093014,0,0,0,5,5,0,0,0,0,0,0,3,6,0,0,0,0,5
1423,fca7c9c5-a4c5-5eec-b51b-a8b415fd3fec,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1424,b8a07618-146c-5e42-a048-2f2de079ee06,1,0,0,0,8,0,0,0,0,0,0,2,1,0,0,0,0,11
1425,e66e3a41-84a0-5f05-8482-56d4224b181b,0,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,2
1426,3e640faa-914b-5e9a-b9a4-ea321d6a8b89,3,5,0,9,9,0,0,0,0,0,0,11,0,0,0,0,0,7
1427,bda1d76b-9e5a-5ad6-822e-8d8439f96123,6,0,0,4,1,0,2,0,0,0,0,3,0,0,0,0,0,4
1428,bd3d33b5-6ee7-5227-84f9-c67fbaac75bf,10,0,1,12,18,2,0,0,0,0,0,13,1,0,2,0,0,17
1429,34c6a353-7132-5ecb-8110-b875554a4e22,0,6,1,7,4,0,0,0,0,0,1,1,0,0,0,0,0,2
1430,8fa95e3f-76fc-5dc7-a7ee-f41790158623,0,16,0,3,8,0,0,0,0,0,1,5,0,0,0,1,0,3
1431,f73912df-7074-59c3-bd1b-d58e10d9b9da,7,0,0,2,2,3,1,0,0,1,0,4,0,0,0,1,0,3
1432,31c2aef0-2f31-5841-a955-4c32def6530f,20,2,4,21,15,1,1,1,0,0,0,28,5,0,0,1,0,10
1433,00b033e2-e513-5797-9ef9-42f496cfaee6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1434,836ccfdf-28da-54f8-b75a-7f7eb8b409bb,2,2,0,12,7,1,0,0,0,0,0,9,0,0,0,0,0,6
1435,8b2a60bf-a30c-560f-9a76-49f941064ac3,2,2,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,1
1436,1e977be4-6f3d-5fb0-8ac8-8271fc41f9a2,14,1,0,9,5,0,0,0,2,0,0,7,0,1,3,0,0,4
1437,da9fb9a6-95ea-5927-b614-877a3319856e,3,1,0,1,4,0,0,0,1,0,0,6,1,0,0,0,0,4
1438,b25638e4-74ec-5f3b-bb89-1032fd9741a3,2,0,1,9,34,0,0,0,0,0,0,22,0,0,0,0,0,16
1439,2f21b9bf-e935-569c-837b-c8a0b755388a,5,2,0,26,4,1,0,0,2,0,0,10,0,2,1,0,0,14
1440,cdac4d9d-6db2-5c6c-9ee1-c9069cc97a19,12,4,2,7,10,0,1,0,0,0,0,21,1,0,0,0,0,7
1441,c9f36057-8014-53de-9e47-bd50da776db0,10,9,0,21,4,2,4,1,1,0,0,7,0,0,3,0,0,3
1442,a015160d-1d34-503a-9a06-60781afcee76,11,0,0,2,6,0,1,0,1,0,0,1,0,0,0,0,0,0
1443,ecea3ecb-6c84-58e5-97e7-3f2eb4c0e615,10,8,0,7,11,0,2,0,1,0,0,3,0,0,0,0,0,1
1444,04028f8e-4a20-57a7-86f8-a0bfdf223464,2,0,0,8,11,1,0,0,0,0,0,4,0,3,1,2,0,0
1445,b98d53c2-c5d5-5231-906a-86536c346f44,9,0,0,20,5,1,0,0,1,0,0,5,0,0,0,0,0,0
1446,37ca2f01-247f-504a-9aea-a1b6eb81c0f0,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3
1447,06788781-8d24-57a1-b664-b7ccd759808e,35,19,0,4,24,3,2,0,1,0,1,7,0,0,0,0,0,5
1448,1b656e19-fc3c-559e-b744-241c6e878a70,13,1,0,3,2,0,0,0,0,0,1,5,0,0,1,0,0,3
1449,a7523f7e-d59e-5bec-9c73-f0387322ff5e,1,0,1,8,6,1,0,0,0,0,0,4,0,1,2,1,0,4
1450,81d32dc0-5b58-5204-93d5-653de64a58ef,19,7,1,10,11,4,1,2,1,2,0,26,0,0,0,0,0,7
1451,21e535d9-e7f0-5a55-a802-e2358115fe51,19,4,0,13,10,1,0,2,0,1,0,27,0,0,1,0,0,8
1452,14521055-ca92-58d2-ba3f-a6090878c373,4,1,0,4,0,0,0,0,0,0,0,7,0,2,2,0,0,4
1453,d1d4f669-ba90-5931-9659-b4d769b9b186,10,0,0,29,9,0,0,0,0,0,0,5,1,0,0,0,0,4
1454,94e85343-6ebc-5462-9b86-1db1d7f91931,274,10,20,220,329,12,2,1,14,1,4,132,5,0,0,0,0,14
1455,546611fe-abc7-5a50-ab0a-b8131996e10d,9,9,0,10,5,0,0,0,0,1,0,3,0,0,0,0,0,5
1456,fa79e05f-6bf8-5bda-846e-6ba2c3cbdee0,12,0,0,7,11,1,0,0,0,0,0,6,1,0,3,0,0,0
1457,67e80728-b385-5a73-8b56-b02fe7cf5918,12,10,5,6,13,0,1,2,2,0,0,13,1,0,0,0,0,4
1458,796a2a07-3b10-5fea-8e76-c6c9ce87a249,5,3,0,2,2,0,1,0,0,0,1,7,0,0,1,0,0,4
1459,a84e5fb3-66fa-5dff-b927-496d121a1147,6,1,0,9,0,1,0,0,1,0,0,3,0,0,0,0,0,3
1460,ef258a22-1df4-546d-abd2-2837b65e2eb2,20,0,1,13,11,3,0,0,1,0,0,13,3,0,0,0,0,10
1461,defb0f31-6a94-5d1f-a21d-c197a148563b,13,0,1,3,15,5,0,0,0,0,0,9,0,0,0,0,0,12
1462,c4889370-2868-5985-b8b0-016735aa8d7e,1,0,2,4,5,0,0,0,0,0,0,8,0,0,0,0,0,3
1463,3335291a-9595-51db-8d3d-580b407b9b87,2,0,1,8,1,1,0,0,0,0,0,3,0,0,3,0,0,3
1464,fc8707f1-90c4-56ec-b168-e692aaa9d9ee,1,0,0,6,1,0,0,0,1,0,0,10,1,5,0,0,0,2
1465,8d46913d-94ea-53da-905f-8f09ba39df1d,227,15,32,147,149,28,8,9,24,1,0,251,186,0,117,3,0,147
1466,6b7ad821-c24f-52a9-bd70-e288d89c6d54,15,6,2,1,5,0,0,1,1,0,0,11,0,0,0,0,0,17
1467,ef3a598c-b997-5480-89b8-a28007edcde8,46,1,0,36,43,0,1,0,6,0,0,47,0,0,0,2,0,10
1468,56e7968e-5278-5973-a79c-2b50c291cb9b,31,0,0,28,11,4,0,4,0,0,0,23,0,0,0,0,0,13
1469,ce04ae3e-0c56-546f-8a09-bc4c0dd9707b,18,1,3,29,4,2,2,1,0,0,0,19,0,0,1,0,0,10
1470,69f277b9-447b-5ee9-98da-e2a9169c3129,5,0,2,17,15,0,1,0,2,0,0,26,1,1,1,0,0,13
1471,1d5942b0-be73-5210-a5b8-54fe1cec96af,1,2,0,15,13,0,0,0,0,0,0,5,0,0,0,1,0,2
1472,a21e331c-69d3-57cb-af3a-c410fd5ce4d3,23,7,1,19,6,0,0,0,0,0,0,5,1,0,2,0,0,7
1473,134c42d5-2ec6-5cab-9e1e-e91b8d0a901c,58,3,2,81,63,0,7,21,1,0,0,66,6,0,0,1,0,19
1474,9bf2c69c-7812-5658-b4ac-3b05c8752675,3,0,0,26,4,0,0,0,1,0,0,2,0,0,1,0,0,4
1475,cbb8ed1b-550e-5224-a273-0fcb577b8d6d,10,4,0,6,8,0,0,0,0,0,2,4,0,0,0,0,0,5
1476,78a809a3-3abe-5d79-b8ad-4eb0b049df43,12,3,0,21,2,0,0,2,0,1,0,10,0,0,0,0,0,1
1477,f4600070-7129-581d-beba-4a66f9f85579,19,2,0,11,14,0,2,0,6,1,0,7,0,0,0,4,0,5
1478,d0dd7839-3080-5127-92e6-ed73078eeafa,3,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0
1479,c8077bde-62ae-5029-8c28-9d494a29ac52,58,17,1,28,8,6,0,2,2,2,0,10,0,0,1,1,0,5
1480,bdaa7379-83b3-5def-a385-06dc9b9fbeaa,12,1,1,31,15,1,0,0,0,1,0,15,0,0,0,0,0,14
1481,addedbe4-e9f7-5c27-b140-729e15d4d23f,10,0,3,9,2,0,0,0,0,0,0,9,0,0,0,0,0,4
1482,b59f3991-bfcf-5a22-8a2e-3b9af87c353f,13,4,0,14,5,1,0,0,0,4,0,3,0,0,1,0,0,4
1483,cc8d988f-22fe-54a6-a8c6-0f894d9923d5,20,0,3,22,10,0,0,0,3,0,0,11,1,0,1,0,0,4
1484,07f30cb1-6d28-5ae8-adf4-f1a32987f31e,23,1,0,14,2,0,2,0,2,0,0,19,1,0,0,0,0,8
1485,92c558ad-627b-5d5e-b124-539001a50d0d,12,2,3,17,16,1,1,0,2,0,0,16,5,0,1,0,0,8
1486,e51c75ab-5d89-5fb1-83bb-71094d3355ab,7,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,a0d21137-f64e-5f11-8231-11254a9e036a,28,7,0,8,4,0,3,0,1,1,0,9,1,0,1,1,0,7
1488,f18ea0a8-5b93-56a7-a205-cb277b6635d7,2,0,1,17,6,1,1,0,0,0,0,4,4,0,1,0,0,5
1489,60b1ab52-f2b2-59fb-a244-144207e6c459,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1490,7f3943e7-bcaa-5553-a2ba-e4d752105767,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,5
1491,19714a01-2649-5864-a910-106dcac3c6ea,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1492,17f4a143-0dbd-5bc7-be11-e0da52ff52bf,22,2,0,16,8,3,0,0,0,0,0,6,2,0,1,0,0,5
1493,f7d9d7a9-eb94-5a0d-9b2a-ef6556d00576,8,1,3,6,2,0,0,0,1,0,0,8,7,0,7,1,0,16
1494,2c06052f-761d-5063-9fb9-80c16d5c5155,62,1,7,27,14,2,3,0,1,1,0,33,18,0,6,3,0,16
1495,30fbe4f5-41fc-56e5-bda1-26a288688c67,4,0,2,2,8,0,0,0,0,0,0,0,1,0,0,0,0,2
1496,4470dd37-1ea3-5f3b-914f-d03e0327c009,4,1,1,15,15,1,0,1,0,0,0,25,0,0,0,0,0,7
1497,312ddd0f-cfc0-5cd1-9c21-a766a2c56198,12,0,0,12,1,0,0,0,1,0,0,1,0,0,0,0,0,3
1498,d07023d9-32bc-5eab-a339-d9840d4310c6,5,3,0,12,8,3,2,0,0,0,0,10,1,1,3,0,0,8
1499,d0b21971-1cca-5f10-b7e1-2ec84bec1b82,20,0,1,24,5,1,2,0,0,0,0,8,3,0,0,0,0,5
1500,407c29bb-9234-5f59-9197-fb74f7a9493b,2,0,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,3
1501,e7744ba0-4659-53da-a502-9d53778a7305,15,1,2,8,3,2,0,0,1,0,0,14,1,0,3,0,0,6
1502,97d6d2c8-e2f8-5907-ac3c-33807accedb7,2,4,0,3,6,0,0,0,2,0,0,7,1,4,0,0,0,17
1503,83aa82b7-7576-5b73-b714-068d168d5e68,3,0,4,7,12,0,0,0,1,0,0,6,5,0,2,0,0,0
1504,eb1ed844-33de-5081-b17b-23d467ec88e5,20,2,4,10,10,6,0,0,0,0,0,37,0,0,0,4,0,49
1505,a8393020-210e-57f5-8e61-b9b957c998f6,4,1,0,12,7,0,0,1,0,2,0,0,0,0,1,0,0,2
1506,a01104a7-af9c-5730-9f7c-a9673dc73549,12,20,0,21,27,0,0,1,1,0,0,6,1,0,0,0,0,1
1507,0778c7bd-dfe1-5199-a097-1314f50d658b,43,1,0,20,25,2,1,0,2,0,0,27,0,0,1,0,0,6
1508,4f8acf30-d638-5e54-807e-d90e2d41b4f9,86,2,28,47,64,21,0,1,7,1,0,71,9,2,1,5,0,35
1509,ee42fd51-cacd-59f1-bc55-7658c38d1e53,5,0,0,1,5,0,0,0,0,0,0,7,0,1,1,1,0,2
1510,5c915019-9d8d-575c-ad43-2b95352ada58,1,1,0,6,0,0,0,1,0,0,0,2,0,0,3,0,0,2
1511,1f1f6c7f-55fa-5532-bfda-21f34bdae7fe,7,5,0,19,11,0,0,0,1,0,0,10,0,3,1,0,0,4
1512,37f92958-6720-514d-a64c-668b7731539e,30,8,1,9,17,2,3,0,1,0,0,19,2,0,0,0,0,9
1513,b15db727-afbb-5d0f-9866-8a5faed83b5b,2,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1514,df15acdd-4f95-5e68-aeb2-248fa8989662,16,0,1,15,4,0,1,0,5,0,0,34,39,0,3,1,0,22
1515,b0a95230-2c87-535c-89cd-698c9c0ab7fe,7,1,1,27,7,1,0,0,0,0,0,20,0,10,1,0,0,8
1516,afbfe8ed-12e5-5e3a-b237-614c3da017f3,17,0,0,12,13,2,0,1,1,0,0,12,1,1,0,1,0,11
1517,a41d50c2-5c19-5c44-87a8-7ddd9edbb1a3,25,0,1,7,4,0,1,1,1,0,0,9,2,0,0,0,0,5
1518,f7d7cd73-be8d-55bb-a1d8-fa771fc428e1,7,10,0,8,1,0,2,1,1,0,0,6,0,0,0,0,0,2
1519,eebc080e-3b34-50a9-9edb-56ccffbcd274,30,3,2,18,10,1,1,0,0,0,0,14,0,2,6,0,0,2
1520,0c34e6f9-2c59-55c0-af37-d329b8d021a8,54,7,1,22,19,0,1,1,2,0,0,14,0,0,4,0,0,4
1521,f31decc3-50d8-5923-a441-b0451779a272,7,4,0,18,1,1,0,0,0,0,0,17,3,0,11,0,0,4
1522,78469bf2-092a-5f58-8588-399501a94ad7,63,1,4,36,16,1,1,0,6,0,0,30,7,0,0,0,0,11
1523,df23c8b0-3c8c-58b2-9c98-c84309230fff,9,3,0,6,9,0,1,0,0,0,0,9,2,4,0,0,0,2
1524,c7f7a9e0-074c-5d30-9c29-468c3613a9d4,3,3,0,10,2,0,0,0,3,0,0,11,1,0,1,0,0,10
1525,c45e00b0-4362-5e09-b90e-c7d2bfc96f12,4,0,0,3,8,0,0,0,0,0,0,7,0,0,0,1,0,1
1526,7a197f00-e80c-5bdb-a372-609a2cabbf61,5,3,0,20,9,1,0,0,0,6,0,16,0,3,0,2,0,5
1527,e80b9917-3ed2-5b67-b7e7-1eed43011280,0,0,0,7,4,3,2,0,0,0,0,3,0,1,0,0,0,2
1528,3814c5a0-1ed3-54bb-8507-fe30d86f2ab7,2,0,0,11,3,6,0,0,0,0,0,3,0,1,0,0,0,2
1529,0a987490-3fad-5a04-8b31-c23c7d98e6c5,3,0,1,8,2,12,1,0,1,0,0,12,0,1,6,0,0,5
1530,b240745c-6299-5c44-8302-fdd148bfa65d,6,0,0,9,4,4,1,0,0,0,0,9,0,0,5,0,0,5
1531,4cdace12-c6f1-56ad-87c6-330bcfc22ee2,2,0,0,6,3,0,0,0,0,0,0,19,0,1,15,0,0,15
1532,3a7bf6a2-fab1-5f50-8963-65750402b176,4,0,3,3,3,5,1,0,1,0,0,7,1,0,4,0,0,6
1533,11fb06fa-6ffc-5ffe-9492-aa6b1acbc3e1,0,4,0,10,15,0,1,2,2,2,0,13,0,0,0,0,0,2
1534,c5bce548-c2fe-5794-9af3-3c9c326a2c3b,4,1,1,6,15,0,0,0,0,0,0,1,1,0,0,0,0,3
1535,e9854f72-bedc-5e8e-b922-70f3a1ccb415,5,6,0,12,7,2,0,0,0,0,0,35,0,18,0,0,0,5
1536,f9ed639d-e440-584a-81bb-581c0b80f51c,8,3,0,5,7,8,1,0,0,0,0,19,1,3,3,5,0,10
1537,b125cb01-258f-5d00-bd02-15405a2f0d27,6,3,0,9,6,0,0,0,1,3,0,12,1,0,0,3,0,2
1538,0766c160-b441-529d-9f65-8b298c2a9165,9,1,0,22,4,0,2,0,1,0,0,6,0,0,2,0,0,5
1539,26bbbe67-33bf-552b-bcee-a224c82a103c,83,12,5,46,32,8,12,0,3,0,0,31,34,0,1,0,0,6
1540,956ba4ca-e9de-5123-8ab8-14c033df7587,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1
1541,ac67442f-49bb-580c-9937-776c7cadad25,30,2,4,60,21,5,1,7,4,1,0,40,19,0,10,0,0,28
1542,3645d83f-8ca1-50d9-beb7-b5f75679345c,9,0,1,3,4,0,3,1,0,0,0,5,3,0,0,0,0,3
1543,67502050-9ae4-5ce7-aaa8-c12de5a781a0,7,0,1,7,0,0,0,0,0,0,0,3,1,0,2,0,0,4
1544,d1fbcb43-d434-51a3-ad26-f34c9e93cd3b,30,2,0,10,8,0,0,0,0,0,0,13,1,0,0,0,0,31
1545,c3986977-c71b-5e6c-9858-6aec0c45aa80,2,0,2,10,17,1,0,0,1,0,0,14,1,0,6,1,0,14
1546,02593c58-2449-5689-8f30-d7fdf636c7a8,58,2,0,7,4,0,0,2,16,0,0,14,0,0,0,2,0,7
1547,78a534d3-bada-5094-8428-683e738375ed,7,3,2,7,9,0,0,0,3,0,0,7,6,0,0,0,0,4
1548,ef36dd0f-a47b-5721-8caa-918109531a4b,19,6,0,15,7,2,0,0,1,0,0,7,0,0,0,1,0,7
1549,bb7baa74-bd48-513f-ab8a-12a458dce359,5,1,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,1
1550,c24a5500-a6ff-5910-8b6e-df2ec81cae94,11,12,0,10,18,0,0,1,0,0,0,6,0,0,1,0,0,5
1551,0d5fa97d-99c5-55d4-84a6-a074bb856405,9,0,1,16,24,1,0,2,0,0,0,39,4,0,3,12,0,10
1552,6f51ffa7-db9a-5a62-a633-d0a827586572,22,0,3,16,8,0,7,1,13,0,0,23,5,0,0,0,0,42
1553,b917e845-3311-5361-88cc-e243c744eab4,15,16,0,29,12,2,0,2,0,14,0,5,0,1,0,0,0,3
1554,7024c0d2-e314-5dc9-b07f-11b50644d69d,14,2,0,10,3,0,0,1,1,0,0,14,1,0,0,0,0,2
1555,f181ec2e-d5eb-5cba-a389-d53549d58ba9,2,0,0,5,10,0,0,0,0,0,0,9,1,0,0,0,0,0
1556,9b5bc2e8-4825-545c-80f5-64d51a36aa60,8,1,1,22,3,1,0,0,0,0,0,13,2,0,0,1,0,38
1557,23aa6234-14d5-556b-8ea2-e767fb771efd,2,1,1,53,6,0,0,0,1,1,0,9,1,2,0,0,0,7
1558,1f2ce0b6-1139-5a6a-91b0-839594837d9d,2,1,0,10,1,0,0,0,1,0,0,4,0,0,0,0,0,3
1559,0f9291a6-86d3-5f0b-92c8-423c864e16de,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
1560,069daae0-8f06-5ec1-bc66-89956d6ec881,16,2,2,9,5,0,0,0,2,0,0,6,2,0,3,0,0,7
1561,88649a4b-5047-5915-b439-dd352cff5cb8,23,15,0,15,13,0,0,0,1,1,0,8,0,5,0,0,0,6
1562,1e8a0f7a-8bdd-5d88-a403-63a909490956,5,6,0,8,15,0,0,0,1,0,0,9,0,0,0,0,0,6
1563,0979f1f6-6c8a-5711-9504-a0e269de5d0c,16,5,0,9,5,0,4,0,0,0,0,1,0,0,0,0,0,2
1564,46bbfd28-f9ab-5891-95f8-61c3eea933c0,31,7,0,6,6,3,0,0,0,0,3,4,0,0,0,0,0,2
1565,049756f2-6af0-5d74-82ae-2c9737db76e2,2,0,4,8,11,9,0,0,0,0,0,3,0,0,1,0,0,7
1566,968fafdf-8628-5f68-bed9-31ee7757489b,8,28,0,8,10,2,0,1,0,0,0,7,0,0,0,0,0,4
1567,63debc3a-46e2-51f8-ab4f-5b98fc76c60d,126,19,7,41,19,4,6,2,56,0,1,89,2,0,0,0,0,34
1568,2ddbe7fe-6605-5407-8195-bc1ff9bc0a92,7,1,0,7,2,0,0,0,0,0,0,8,0,0,0,0,0,2
1569,66d4c069-73a5-5413-82ff-93da0c38ded9,16,7,0,11,8,1,0,0,0,1,0,3,0,0,1,0,0,3
1570,fd711628-9fd8-575a-b399-bc504d9fc94e,14,4,1,6,7,0,4,0,0,0,0,6,1,0,1,0,0,6
1571,7ae4a881-6d60-51b7-b286-188f5e724bd2,26,3,1,2,4,3,0,0,2,0,0,11,0,0,0,0,0,4
1572,e718fe77-75dd-5038-8b9a-8936bff7c5fb,44,8,2,10,14,1,0,0,1,0,0,14,1,2,0,0,0,5
1573,016d28d5-d197-570f-8d85-fa3743147151,25,1,1,12,6,0,1,0,0,0,0,17,1,1,3,1,0,12
1574,b75dbda7-9166-5acf-9d12-19c821bbeb4a,0,1,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,3
1575,ce957249-424e-5d24-81c3-cd0028b299aa,1,0,0,7,9,0,0,0,0,4,0,5,0,0,0,0,0,1
1576,7b4174d1-7384-5f53-971a-e09506b7bf53,1,0,0,9,2,0,0,0,4,0,0,10,0,0,0,0,0,3
1577,0de93979-10f1-51c2-938b-1a56d5ded4cb,28,7,1,49,4,0,1,1,2,0,0,15,0,0,0,0,0,7
1578,61258104-a1ad-5c39-9c97-ea5eb874565e,0,1,0,6,1,0,0,0,0,0,0,3,2,0,1,0,0,2
1579,ad03b1d0-7f78-5bab-88d8-20d2b4bbc265,10,0,0,31,4,0,1,0,0,0,0,6,0,0,3,0,0,2
1580,d440f6a8-d583-5b98-851c-5b952ac97ceb,14,2,0,9,16,1,0,0,0,1,0,8,0,1,1,0,0,11
1581,295e5733-d2a9-5aca-a032-a89a78f5c3a4,5,0,0,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0
1582,9820514e-b351-5564-9eea-5c8e58c18c31,48,10,2,8,5,1,1,0,9,8,0,4,0,1,5,0,0,7
1583,81290e6e-c916-5250-a737-2d5004c570e1,4,2,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1
1584,76966854-db52-5ab1-aae8-e8748257715d,83,3,1,36,43,4,0,0,1,0,0,34,6,0,0,2,0,26
1585,a7741ee7-ad0d-51bb-b2eb-0b84bba77303,107,3,1,20,11,0,4,0,0,0,0,17,0,0,5,0,0,16
1586,cc175dd8-80ef-5f11-9a1f-694f39a79022,20,0,1,10,1,0,0,0,1,0,0,3,0,0,0,0,0,2
1587,66a63e4c-a4a1-509e-af9a-4654cbdd251f,9,0,0,7,10,0,0,0,0,0,0,12,1,0,0,5,0,12
1588,e32b1926-3b31-5bed-8812-b7f4c3594804,0,1,0,2,2,0,0,0,0,0,0,5,4,0,4,0,0,2
1589,1bf4de1b-1c2c-50d2-baa5-d6363ca8f8ef,7,2,0,6,2,1,2,0,0,0,0,1,0,0,0,0,0,2
1590,d0a8bc88-c6b0-55d2-8a50-5f92faa1f79f,0,10,1,10,22,0,0,0,0,0,0,15,1,0,0,0,0,11
1591,4d6a21e6-ce5c-56c2-b1c1-02a4001f6a92,4,7,0,15,5,0,0,0,0,0,0,11,0,0,1,0,0,4
1592,b213d9cd-7d84-523d-9606-adf338d159f7,5,0,0,5,11,0,0,0,0,0,0,2,4,0,0,0,0,15
1593,2453dbe5-e023-5595-86b2-e98f28d4d139,9,8,0,2,17,0,0,0,0,0,0,6,0,2,0,0,0,1
1594,ca219e70-4419-5953-8112-92a6be653353,8,5,0,6,4,0,1,0,0,0,0,7,0,0,0,0,0,1
1595,7f78a62b-4db4-5d71-badd-02c55bd73f02,0,0,0,5,2,0,0,0,0,0,0,8,0,1,2,0,0,0
1596,1446e8c9-74c3-55af-9cbf-a18541685289,0,0,2,5,3,2,0,0,0,0,0,3,7,0,0,0,0,1
1597,577480af-3568-54a2-82f7-7189180c1d57,12,1,0,1,4,0,0,0,0,0,0,9,1,0,0,0,0,1
1598,d35e7220-5662-5237-8666-891df7f72552,2,2,0,6,23,1,0,6,2,0,0,13,0,0,0,0,0,4
1599,c4f0533e-ae0c-5bc6-97e8-420eee1201b0,5,0,0,6,7,0,0,0,0,0,0,0,2,0,0,1,0,5
1600,b10ae515-ece8-5af5-aec3-b6f07de4feb8,5,0,0,6,6,0,0,0,0,0,0,2,2,0,0,0,0,10
1601,c267b109-713a-56c7-ba86-18e7c6b7aa88,84,8,2,78,36,1,2,0,0,0,0,22,1,0,1,1,0,9
1602,0994302c-8ae7-59ab-be8f-87a165d6593a,30,8,2,25,23,1,1,0,0,0,0,14,2,0,1,0,0,12
1603,a38e54d4-3314-5325-87ed-85dc78ad052e,13,4,10,4,5,1,0,1,1,0,0,8,0,2,0,0,0,7
1604,e4e6b0e2-b4a0-5c23-a51c-a1ec28a613eb,10,3,0,13,19,1,2,0,0,0,0,14,0,7,7,0,0,7
1605,8ce6a186-db36-5667-87b2-38171a45e9c3,10,2,0,26,3,0,0,0,4,1,0,10,1,1,3,0,0,3
1606,f1621349-8c0b-595d-aee1-a87c027e3d7f,3,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0,0,6
1607,4975549f-91b0-5a42-90bc-8c9585e01518,5,0,0,9,2,0,0,0,0,0,0,10,0,5,3,0,0,0
1608,8294ee73-3f62-5361-82a3-fc69bcb808b6,31,5,0,16,5,0,1,0,10,0,0,4,1,0,1,0,0,3
1609,4181882e-49d3-5626-9177-8e602dbcc0f8,4,2,0,3,2,0,0,0,0,0,0,2,2,0,0,3,0,6
1610,dc6d66a7-4f15-5257-beeb-fe75ac3ed2d8,19,5,0,7,7,1,0,0,1,0,1,9,1,0,0,0,0,6
1611,26e82b13-9dde-52b7-9aa2-db782d930a6e,6,5,2,20,22,10,0,0,1,1,0,9,0,0,7,0,0,2
1612,b7e47052-7b79-57b4-8192-1f61fb68e279,2,1,2,15,4,1,0,0,0,0,0,1,0,0,0,0,0,12
1613,dc45310b-b770-5b89-aebe-5655806623a7,3,0,0,8,6,0,0,0,0,0,0,1,0,0,0,0,0,1
1614,83939079-0953-533b-9cfb-b56b2700632a,2,0,0,13,0,0,0,0,0,4,0,3,0,0,0,0,0,7
1615,6e7832df-b68a-5433-a07c-f4e1968cce1c,12,0,0,9,4,0,0,0,0,0,0,4,0,0,1,1,0,6
1616,9dbf4b15-2af8-5198-8669-a59bfdb93e15,4,0,0,7,1,0,0,0,0,0,0,6,0,1,5,0,0,2
1617,07b72286-b865-5ef3-86f1-e6a351154fb3,30,21,3,60,15,2,3,0,5,1,0,20,1,8,12,0,0,19
1618,673fc722-e0c9-5187-a766-006dbf4f1cf3,3,1,0,21,10,1,0,0,3,0,1,3,0,1,0,0,0,4
1619,53d8100c-ff66-5376-b623-6951a12d65d1,18,1,0,11,21,2,0,0,2,0,0,8,0,2,3,1,0,8
1620,fc62fd60-0d05-58b0-8371-cdfab8c9a1c7,32,9,13,53,33,3,2,2,0,1,0,28,1,0,1,0,0,18
1621,de83b976-7e07-5237-8026-b0aec217db82,2,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,7b436bf0-e9f5-5343-9be2-1b61045ba4ea,0,2,0,10,2,0,1,0,0,0,0,21,0,7,5,0,0,5
1623,d5ae0714-0aa0-5eaa-b307-4f43a53f0e81,0,1,0,27,14,2,2,0,0,2,0,24,0,0,0,0,0,4
1624,a290d8a7-6e76-5362-9f83-27b5e5a71bd0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1625,ae9bf7fb-55e5-5f69-a8a9-0c4e8675a3d7,260,96,15,205,156,21,34,5,19,4,0,174,14,20,20,5,0,68
1626,9935f5f7-febd-5ab0-9412-e4335a2ccb6e,31,20,0,38,32,1,0,0,1,1,0,19,0,0,2,0,0,9
1627,e46a3725-9716-5262-9940-5a3acfd73ba7,3,0,0,5,30,0,1,0,1,0,0,5,0,0,2,2,0,5
