,0,1,2,3,4,5,6,7,8,9,label,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.994699239730835,0.0,0.0,0.0,0,0
1,0.0,0.0,0.0,0.0,0.9974040389060974,0.0,0.0,0.0,0.0,0.0,0,0
2,0.0,0.0,0.0,0.0,0.0,0.7795432806015015,0.0,0.0,0.0,0.21469050645828247,0,0
3,0.0,0.0,0.0,0.0,0.9238511323928833,0.014868847094476223,0.0,0.0,0.0,0.05920351296663284,0,0
4,0.38126981258392334,0.0,0.6144694685935974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
